;Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
2553;raw_000001_000453.ppm;62;58;6;5;57;53;1
2554;raw_000001_000454.ppm;63;60;5;5;58;55;1
2555;raw_000001_000455.ppm;65;61;6;5;60;56;1
2556;raw_000001_000456.ppm;71;63;7;5;64;58;1
2557;raw_000001_000457.ppm;72;67;7;6;66;61;1
2558;raw_000001_000458.ppm;71;68;6;6;65;62;1
2559;raw_000001_000459.ppm;74;70;6;7;67;64;1
2560;raw_000001_000460.ppm;76;71;7;6;70;65;1
2561;raw_000001_000461.ppm;76;74;6;6;69;67;1
2562;raw_000001_000462.ppm;76;75;6;6;69;68;1
2563;raw_000001_000463.ppm;81;80;7;8;73;73;1
2564;raw_000001_000464.ppm;85;81;8;7;78;74;1
2565;raw_000001_000465.ppm;89;84;8;7;82;77;1
2566;raw_000001_000466.ppm;92;85;9;7;84;78;1
2567;raw_000001_000467.ppm;93;88;9;8;85;80;1
2568;raw_000001_000468.ppm;96;93;9;9;88;84;1
2569;raw_000001_000469.ppm;97;94;8;9;89;85;1
2570;raw_000001_000470.ppm;106;98;10;9;97;89;1
2571;raw_000001_000471.ppm;109;99;10;8;100;90;1
2572;raw_000001_000472.ppm;114;105;10;10;104;96;1
2573;raw_000001_000473.ppm;117;106;10;9;106;97;1
2574;raw_000001_000474.ppm;119;108;10;10;108;99;1
2575;raw_000001_000475.ppm;122;112;10;9;112;102;1
2576;raw_000001_000476.ppm;125;116;11;10;115;105;1
2577;raw_000001_000477.ppm;131;120;11;10;120;110;1
2578;raw_000001_000478.ppm;135;123;11;10;124;113;1
2579;raw_000001_000479.ppm;147;133;13;12;135;122;1
2580;raw_000001_000480.ppm;34;33;5;6;29;28;1
2581;raw_000001_000481.ppm;35;33;5;5;30;28;1
2582;raw_000001_000482.ppm;36;33;5;5;31;28;1
2583;raw_000001_000483.ppm;37;34;5;5;32;29;1
2584;raw_000001_000484.ppm;40;36;5;5;35;31;1
2585;raw_000001_000485.ppm;41;36;6;5;36;31;1
2586;raw_000001_000486.ppm;40;35;6;5;35;30;1
2587;raw_000001_000487.ppm;41;38;5;5;36;33;1
2588;raw_000001_000488.ppm;43;41;5;6;38;36;1
2589;raw_000001_000489.ppm;45;40;6;5;40;35;1
2590;raw_000001_000490.ppm;45;42;5;6;40;37;1
2591;raw_000001_000491.ppm;46;43;5;6;41;38;1
2592;raw_000001_000492.ppm;50;44;6;6;45;39;1
2593;raw_000001_000493.ppm;50;45;5;5;45;40;1
2594;raw_000001_000494.ppm;52;48;5;6;47;43;1
2595;raw_000001_000495.ppm;55;50;6;6;50;45;1
2596;raw_000001_000496.ppm;55;51;5;6;50;46;1
2597;raw_000001_000497.ppm;58;54;5;6;53;49;1
2598;raw_000001_000498.ppm;59;55;5;5;54;50;1
2599;raw_000001_000499.ppm;62;58;5;5;57;53;1
2600;raw_000001_000500.ppm;70;62;7;5;64;57;1
2601;raw_000001_000501.ppm;71;64;6;5;65;59;1
2602;raw_000001_000502.ppm;75;71;6;6;69;65;1
2603;raw_000001_000503.ppm;82;76;7;6;75;70;1
2604;raw_000001_000504.ppm;93;84;9;7;85;77;1
2605;raw_000001_000505.ppm;96;88;8;7;88;81;1
2606;raw_000001_000506.ppm;107;96;10;8;98;88;1
2607;raw_000001_000507.ppm;120;111;10;10;110;102;1
2608;raw_000001_000508.ppm;134;123;11;10;123;113;1
2609;raw_000001_000509.ppm;160;142;14;12;147;130;1
2610;raw_000001_000510.ppm;42;37;6;6;37;32;1
2611;raw_000001_000511.ppm;42;39;6;6;37;34;1
2612;raw_000001_000512.ppm;42;40;5;6;37;35;1
2613;raw_000001_000513.ppm;44;42;5;6;39;37;1
2614;raw_000001_000514.ppm;45;44;5;6;40;39;1
2615;raw_000001_000515.ppm;45;44;5;6;40;39;1
2616;raw_000001_000516.ppm;47;46;6;6;42;41;1
2617;raw_000001_000517.ppm;47;47;5;6;42;42;1
2618;raw_000001_000518.ppm;48;47;5;6;43;42;1
2619;raw_000001_000519.ppm;52;46;6;5;47;41;1
2620;raw_000001_000520.ppm;54;48;6;5;49;43;1
2621;raw_000001_000521.ppm;54;50;5;6;49;45;1
2622;raw_000001_000522.ppm;56;51;6;6;51;46;1
2623;raw_000001_000523.ppm;58;53;5;5;53;48;1
2624;raw_000001_000524.ppm;58;54;5;6;53;49;1
2625;raw_000001_000525.ppm;62;58;5;6;57;53;1
2626;raw_000001_000526.ppm;63;58;6;5;58;53;1
2627;raw_000001_000527.ppm;64;59;5;5;59;54;1
2628;raw_000001_000528.ppm;68;60;7;5;62;55;1
2629;raw_000001_000529.ppm;70;62;6;5;64;57;1
2630;raw_000001_000530.ppm;73;64;7;5;67;59;1
2631;raw_000001_000531.ppm;74;69;6;7;68;63;1
2632;raw_000001_000532.ppm;81;73;8;7;74;67;1
2633;raw_000001_000533.ppm;83;74;8;6;76;68;1
2634;raw_000001_000534.ppm;84;80;8;8;77;73;1
2635;raw_000001_000535.ppm;87;82;7;8;80;75;1
2636;raw_000001_000536.ppm;93;82;8;8;85;75;1
2637;raw_000001_000537.ppm;98;86;9;8;90;79;1
2638;raw_000001_000538.ppm;107;94;10;9;98;86;1
2639;raw_000001_000539.ppm;110;98;10;9;101;90;1
2640;raw_000001_000540.ppm;31;32;5;6;26;27;1
2641;raw_000001_000541.ppm;33;32;6;5;28;27;1
2642;raw_000001_000542.ppm;33;33;5;6;28;28;1
2643;raw_000001_000543.ppm;34;33;6;5;29;28;1
2644;raw_000001_000544.ppm;34;35;5;6;29;30;1
2645;raw_000001_000545.ppm;36;34;5;5;31;29;1
2646;raw_000001_000546.ppm;38;36;6;5;33;31;1
2647;raw_000001_000547.ppm;37;38;5;6;32;33;1
2648;raw_000001_000548.ppm;39;39;6;6;34;34;1
2649;raw_000001_000549.ppm;38;38;5;5;33;33;1
2650;raw_000001_000550.ppm;39;39;6;6;34;34;1
2651;raw_000001_000551.ppm;40;41;5;6;35;36;1
2652;raw_000001_000552.ppm;42;43;5;6;37;38;1
2653;raw_000001_000553.ppm;45;44;6;5;40;39;1
2654;raw_000001_000554.ppm;45;46;5;6;40;41;1
2655;raw_000001_000555.ppm;47;47;5;5;42;42;1
2656;raw_000001_000556.ppm;51;48;6;6;46;43;1
2657;raw_000001_000557.ppm;51;49;6;5;46;44;1
2658;raw_000001_000558.ppm;53;53;5;6;48;48;1
2659;raw_000001_000559.ppm;56;52;6;6;51;47;1
2660;raw_000001_000560.ppm;59;56;6;6;54;51;1
2661;raw_000001_000561.ppm;61;58;5;5;56;53;1
2662;raw_000001_000562.ppm;65;62;6;5;60;57;1
2663;raw_000001_000563.ppm;69;68;6;7;63;62;1
2664;raw_000001_000564.ppm;73;70;7;6;67;64;1
2665;raw_000001_000565.ppm;80;73;8;6;73;67;1
2666;raw_000001_000566.ppm;84;81;7;8;77;74;1
2667;raw_000001_000567.ppm;93;85;9;8;85;78;1
2668;raw_000001_000568.ppm;98;95;8;8;90;87;1
2669;raw_000001_000569.ppm;107;100;10;8;98;92;1
2670;raw_000001_000570.ppm;48;44;5;6;43;39;1
2671;raw_000001_000571.ppm;50;44;6;5;44;38;1
2672;raw_000001_000572.ppm;50;45;5;5;45;40;1
2673;raw_000001_000573.ppm;52;47;5;5;46;41;1
2674;raw_000001_000574.ppm;53;48;6;6;48;43;1
2675;raw_000001_000575.ppm;53;47;6;5;48;42;1
2676;raw_000001_000576.ppm;55;49;6;5;49;43;1
2677;raw_000001_000577.ppm;54;50;5;6;49;45;1
2678;raw_000001_000578.ppm;55;50;5;6;49;45;1
2679;raw_000001_000579.ppm;55;50;5;6;50;45;1
2680;raw_000001_000580.ppm;57;52;6;6;52;46;1
2681;raw_000001_000581.ppm;57;53;5;6;52;48;1
2682;raw_000001_000582.ppm;59;52;5;5;54;47;1
2683;raw_000001_000583.ppm;61;54;6;5;56;48;1
2684;raw_000001_000584.ppm;62;55;5;5;57;49;1
2685;raw_000001_000585.ppm;64;57;5;6;59;52;1
2686;raw_000001_000586.ppm;67;58;6;5;61;53;1
2687;raw_000001_000587.ppm;70;60;7;6;63;55;1
2688;raw_000001_000588.ppm;71;61;7;6;65;56;1
2689;raw_000001_000589.ppm;72;62;7;5;65;57;1
2690;raw_000001_000590.ppm;73;64;7;5;66;58;1
2691;raw_000001_000591.ppm;74;68;7;7;68;62;1
2692;raw_000001_000592.ppm;76;70;7;7;70;64;1
2693;raw_000001_000593.ppm;82;72;8;7;74;65;1
2694;raw_000001_000594.ppm;84;73;8;7;77;67;1
2695;raw_000001_000595.ppm;86;75;7;7;79;69;1
2696;raw_000001_000596.ppm;88;78;7;7;81;71;1
2697;raw_000001_000597.ppm;94;81;9;7;85;73;1
2698;raw_000001_000598.ppm;96;83;8;7;88;76;1
2699;raw_000001_000599.ppm;98;87;8;8;90;79;1
2700;raw_000001_000600.ppm;35;32;6;6;30;27;1
2701;raw_000001_000601.ppm;36;33;5;5;30;27;1
2702;raw_000001_000602.ppm;38;36;5;6;33;31;1
2703;raw_000001_000603.ppm;39;38;5;6;33;32;1
2704;raw_000001_000604.ppm;40;38;6;6;35;33;1
2705;raw_000001_000605.ppm;42;38;6;5;37;33;1
2706;raw_000001_000606.ppm;41;39;5;5;35;33;1
2707;raw_000001_000607.ppm;43;40;6;5;38;34;1
2708;raw_000001_000608.ppm;45;42;5;5;40;37;1
2709;raw_000001_000609.ppm;48;43;6;5;42;38;1
2710;raw_000001_000610.ppm;48;45;5;5;42;40;1
2711;raw_000001_000611.ppm;49;46;5;5;44;41;1
2712;raw_000001_000612.ppm;51;48;6;6;45;42;1
2713;raw_000001_000613.ppm;52;46;6;5;47;41;1
2714;raw_000001_000614.ppm;52;49;5;6;46;43;1
2715;raw_000001_000615.ppm;55;52;5;6;50;47;1
2716;raw_000001_000616.ppm;56;52;6;6;51;47;1
2717;raw_000001_000617.ppm;59;55;5;6;54;50;1
2718;raw_000001_000618.ppm;63;59;6;6;57;53;1
2719;raw_000001_000619.ppm;64;60;5;5;59;55;1
2720;raw_000001_000620.ppm;70;64;6;6;64;59;1
2721;raw_000001_000621.ppm;75;72;6;7;69;65;1
2722;raw_000001_000622.ppm;82;74;8;6;75;68;1
2723;raw_000001_000623.ppm;88;81;8;8;81;74;1
2724;raw_000001_000624.ppm;95;85;8;7;87;78;1
2725;raw_000001_000625.ppm;106;94;9;8;97;86;1
2726;raw_000001_000626.ppm;118;106;11;10;108;97;1
2727;raw_000001_000627.ppm;128;113;11;9;117;103;1
2728;raw_000001_000628.ppm;146;130;12;11;133;118;1
2729;raw_000001_000629.ppm;165;144;14;13;151;131;1
2730;raw_000001_000630.ppm;26;25;5;5;20;20;1
2731;raw_000001_000631.ppm;28;27;6;5;23;22;1
2732;raw_000001_000632.ppm;29;28;6;6;24;23;1
2733;raw_000001_000633.ppm;29;27;6;5;24;21;1
2734;raw_000001_000634.ppm;30;28;6;5;25;22;1
2735;raw_000001_000635.ppm;30;29;5;6;25;24;1
2736;raw_000001_000636.ppm;32;30;6;6;27;25;1
2737;raw_000001_000637.ppm;34;30;6;5;29;25;1
2738;raw_000001_000638.ppm;34;31;5;5;29;26;1
2739;raw_000001_000639.ppm;36;33;6;6;31;28;1
2740;raw_000001_000640.ppm;36;31;6;5;31;26;1
2741;raw_000001_000641.ppm;37;33;6;5;32;28;1
2742;raw_000001_000642.ppm;37;34;5;5;32;29;1
2743;raw_000001_000643.ppm;39;36;6;6;34;30;1
2744;raw_000001_000644.ppm;42;37;6;5;36;31;1
2745;raw_000001_000645.ppm;41;36;6;5;36;31;1
2746;raw_000001_000646.ppm;45;39;6;6;39;34;1
2747;raw_000001_000647.ppm;49;41;6;5;43;36;1
2748;raw_000001_000648.ppm;50;43;6;5;45;38;1
2749;raw_000001_000649.ppm;52;47;5;5;46;41;1
2750;raw_000001_000650.ppm;55;51;6;6;49;45;1
2751;raw_000001_000651.ppm;57;52;6;6;51;47;1
2752;raw_000001_000652.ppm;61;56;6;6;56;51;1
2753;raw_000001_000653.ppm;67;60;6;6;61;55;1
2754;raw_000001_000654.ppm;74;67;7;6;68;61;1
2755;raw_000001_000655.ppm;82;73;8;6;75;67;1
2756;raw_000001_000656.ppm;82;82;7;8;75;75;1
2757;raw_000001_000657.ppm;95;91;8;8;86;83;1
2758;raw_000001_000658.ppm;107;98;9;8;98;89;1
2759;raw_000001_000659.ppm;124;110;11;9;113;101;1
2760;raw_000001_000660.ppm;47;44;6;5;42;39;1
2761;raw_000001_000661.ppm;47;45;6;6;42;40;1
2762;raw_000001_000662.ppm;47;44;6;5;42;39;1
2763;raw_000001_000663.ppm;46;44;5;5;41;39;1
2764;raw_000001_000664.ppm;46;46;5;5;41;41;1
2765;raw_000001_000665.ppm;47;46;6;5;42;41;1
2766;raw_000001_000666.ppm;49;48;6;6;43;42;1
2767;raw_000001_000667.ppm;50;50;6;6;45;45;1
2768;raw_000001_000668.ppm;49;49;6;5;44;44;1
2769;raw_000001_000669.ppm;50;50;6;5;45;45;1
2770;raw_000001_000670.ppm;51;51;6;6;45;46;1
2771;raw_000001_000671.ppm;52;52;6;5;46;46;1
2772;raw_000001_000672.ppm;52;52;6;5;47;47;1
2773;raw_000001_000673.ppm;53;53;6;5;48;48;1
2774;raw_000001_000674.ppm;54;55;6;6;49;49;1
2775;raw_000001_000675.ppm;55;55;6;6;49;49;1
2776;raw_000001_000676.ppm;56;57;6;6;50;51;1
2777;raw_000001_000677.ppm;55;58;6;5;50;52;1
2778;raw_000001_000678.ppm;62;72;6;7;59;66;1
2779;raw_000001_000679.ppm;69;76;6;7;63;70;1
2780;raw_000001_000680.ppm;69;77;6;7;63;71;1
2781;raw_000001_000681.ppm;70;80;6;8;64;73;1
2782;raw_000001_000682.ppm;71;79;7;7;65;72;1
2783;raw_000001_000683.ppm;73;82;7;8;66;75;1
2784;raw_000001_000684.ppm;74;83;7;7;68;76;1
2785;raw_000001_000685.ppm;75;86;7;8;69;79;1
2786;raw_000001_000686.ppm;74;85;7;7;68;78;1
2787;raw_000001_000687.ppm;76;87;7;8;70;80;1
2788;raw_000001_000688.ppm;76;92;7;9;70;84;1
2789;raw_000001_000689.ppm;80;92;8;9;73;84;1
2790;raw_000001_000690.ppm;26;32;5;6;20;26;1
2791;raw_000001_000691.ppm;28;32;6;5;22;26;1
2792;raw_000001_000692.ppm;27;34;5;6;22;29;1
2793;raw_000001_000693.ppm;27;33;5;5;22;28;1
2794;raw_000001_000694.ppm;29;34;6;5;23;28;1
2795;raw_000001_000695.ppm;28;36;5;6;23;30;1
2796;raw_000001_000696.ppm;31;35;6;5;25;30;1
2797;raw_000001_000697.ppm;31;36;6;5;26;31;1
2798;raw_000001_000698.ppm;31;38;5;6;26;33;1
2799;raw_000001_000699.ppm;32;40;5;5;27;34;1
2800;raw_000001_000700.ppm;34;40;6;5;29;35;1
2801;raw_000001_000701.ppm;34;41;5;5;28;36;1
2802;raw_000001_000702.ppm;35;43;6;5;30;38;1
2803;raw_000001_000703.ppm;36;44;6;5;31;39;1
2804;raw_000001_000704.ppm;38;47;6;5;32;41;1
2805;raw_000001_000705.ppm;38;49;5;5;33;44;1
2806;raw_000001_000706.ppm;38;51;5;5;33;45;1
2807;raw_000001_000707.ppm;41;54;6;6;36;49;1
2808;raw_000001_000708.ppm;43;56;6;6;38;51;1
2809;raw_000001_000709.ppm;45;59;6;5;40;53;1
2810;raw_000001_000710.ppm;47;63;5;5;42;57;1
2811;raw_000001_000711.ppm;50;69;6;6;45;63;1
2812;raw_000001_000712.ppm;51;72;6;6;46;65;1
2813;raw_000001_000713.ppm;53;76;5;7;48;70;1
2814;raw_000001_000714.ppm;57;83;6;7;52;76;1
2815;raw_000001_000715.ppm;61;93;6;9;56;85;1
2816;raw_000001_000716.ppm;63;99;6;9;58;91;1
2817;raw_000001_000717.ppm;69;108;7;9;63;99;1
2818;raw_000001_000718.ppm;70;123;6;11;63;113;1
2819;raw_000001_000719.ppm;72;135;6;12;66;124;1
2820;raw_000001_000720.ppm;34;34;5;5;29;29;1
2821;raw_000001_000721.ppm;35;34;6;6;29;29;1
2822;raw_000001_000722.ppm;37;35;6;5;31;30;1
2823;raw_000001_000723.ppm;40;38;6;6;35;33;1
2824;raw_000001_000724.ppm;39;38;5;5;34;32;1
2825;raw_000001_000725.ppm;40;38;5;6;34;33;1
2826;raw_000001_000726.ppm;39;38;5;6;34;33;1
2827;raw_000001_000727.ppm;41;39;5;6;36;34;1
2828;raw_000001_000728.ppm;42;40;5;5;37;34;1
2829;raw_000001_000729.ppm;43;40;6;6;38;35;1
2830;raw_000001_000730.ppm;46;43;6;5;41;37;1
2831;raw_000001_000731.ppm;47;43;6;5;42;38;1
2832;raw_000001_000732.ppm;47;44;6;5;42;39;1
2833;raw_000001_000733.ppm;48;47;5;6;43;41;1
2834;raw_000001_000734.ppm;48;47;5;6;43;42;1
2835;raw_000001_000735.ppm;51;46;6;5;45;41;1
2836;raw_000001_000736.ppm;54;50;5;5;49;44;1
2837;raw_000001_000737.ppm;57;51;5;6;52;46;1
2838;raw_000001_000738.ppm;58;54;5;5;53;48;1
2839;raw_000001_000739.ppm;62;57;5;6;57;52;1
2840;raw_000001_000740.ppm;70;60;7;5;64;55;1
2841;raw_000001_000741.ppm;76;64;7;6;70;59;1
2842;raw_000001_000742.ppm;81;71;8;6;74;64;1
2843;raw_000001_000743.ppm;87;78;8;7;80;71;1
2844;raw_000001_000744.ppm;99;86;8;8;91;78;1
2845;raw_000001_000745.ppm;111;94;10;8;102;86;1
2846;raw_000001_000746.ppm;121;104;11;10;110;95;1
2847;raw_000001_000747.ppm;124;111;11;9;114;102;1
2848;raw_000001_000748.ppm;143;129;13;11;131;118;1
2849;raw_000001_000749.ppm;160;137;14;12;147;126;1
2850;raw_000001_000750.ppm;33;31;6;5;28;26;1
2851;raw_000001_000751.ppm;34;33;6;6;29;28;1
2852;raw_000001_000752.ppm;34;32;5;5;28;27;1
2853;raw_000001_000753.ppm;35;34;5;6;29;29;1
2854;raw_000001_000754.ppm;34;31;5;5;29;26;1
2855;raw_000001_000755.ppm;36;35;5;6;31;30;1
2856;raw_000001_000756.ppm;37;34;6;5;32;29;1
2857;raw_000001_000757.ppm;37;36;5;6;32;31;1
2858;raw_000001_000758.ppm;39;37;5;6;33;32;1
2859;raw_000001_000759.ppm;40;37;6;6;35;32;1
2860;raw_000001_000760.ppm;40;38;5;6;35;33;1
2861;raw_000001_000761.ppm;42;39;6;6;37;34;1
2862;raw_000001_000762.ppm;43;39;5;5;37;34;1
2863;raw_000001_000763.ppm;45;40;5;5;39;35;1
2864;raw_000001_000764.ppm;47;42;5;5;42;37;1
2865;raw_000001_000765.ppm;49;45;5;5;43;39;1
2866;raw_000001_000766.ppm;52;47;6;5;46;41;1
2867;raw_000001_000767.ppm;53;50;5;6;48;45;1
2868;raw_000001_000768.ppm;57;51;6;5;52;46;1
2869;raw_000001_000769.ppm;59;53;6;5;53;48;1
2870;raw_000001_000770.ppm;61;57;5;6;56;52;1
2871;raw_000001_000771.ppm;63;58;5;6;58;53;1
2872;raw_000001_000772.ppm;67;60;6;5;61;55;1
2873;raw_000001_000773.ppm;73;65;6;6;67;60;1
2874;raw_000001_000774.ppm;81;70;8;6;74;64;1
2875;raw_000001_000775.ppm;86;74;8;7;79;68;1
2876;raw_000001_000776.ppm;93;83;8;8;85;76;1
2877;raw_000001_000777.ppm;99;92;8;8;91;84;1
2878;raw_000001_000778.ppm;110;101;9;9;101;93;1
2879;raw_000001_000779.ppm;129;116;12;10;118;106;1
2880;raw_000001_000780.ppm;33;36;6;5;28;31;1
2881;raw_000001_000781.ppm;34;37;6;5;28;31;1
2882;raw_000001_000782.ppm;32;39;5;6;27;34;1
2883;raw_000001_000783.ppm;32;40;5;6;27;35;1
2884;raw_000001_000784.ppm;34;40;6;5;29;35;1
2885;raw_000001_000785.ppm;36;44;6;6;31;38;1
2886;raw_000001_000786.ppm;37;45;6;6;32;40;1
2887;raw_000001_000787.ppm;37;45;6;6;32;40;1
2888;raw_000001_000788.ppm;37;45;5;5;32;40;1
2889;raw_000001_000789.ppm;38;46;5;5;33;41;1
2890;raw_000001_000790.ppm;39;49;5;6;34;43;1
2891;raw_000001_000791.ppm;40;49;5;6;35;44;1
2892;raw_000001_000792.ppm;43;49;6;5;37;44;1
2893;raw_000001_000793.ppm;44;53;6;6;39;48;1
2894;raw_000001_000794.ppm;43;54;5;5;38;49;1
2895;raw_000001_000795.ppm;45;59;6;6;39;53;1
2896;raw_000001_000796.ppm;46;59;6;5;41;54;1
2897;raw_000001_000797.ppm;46;60;5;5;41;55;1
2898;raw_000001_000798.ppm;48;62;5;6;42;57;1
2899;raw_000001_000799.ppm;51;65;6;6;45;60;1
2900;raw_000001_000800.ppm;53;69;6;7;47;63;1
2901;raw_000001_000801.ppm;54;75;6;7;49;69;1
2902;raw_000001_000802.ppm;55;76;6;6;50;70;1
2903;raw_000001_000803.ppm;57;82;5;7;52;75;1
2904;raw_000001_000804.ppm;57;83;6;8;52;76;1
2905;raw_000001_000805.ppm;60;93;5;9;55;85;1
2906;raw_000001_000806.ppm;61;100;6;8;56;92;1
2907;raw_000001_000807.ppm;62;108;6;10;57;99;1
2908;raw_000001_000808.ppm;65;117;6;11;60;107;1
2909;raw_000001_000809.ppm;69;123;6;11;63;113;1
2910;raw_000001_000810.ppm;30;31;6;6;25;26;1
2911;raw_000001_000811.ppm;30;31;6;6;25;26;1
2912;raw_000001_000812.ppm;31;31;6;6;26;26;1
2913;raw_000001_000813.ppm;32;32;6;6;27;27;1
2914;raw_000001_000814.ppm;30;31;5;6;25;26;1
2915;raw_000001_000815.ppm;31;32;5;6;26;27;1
2916;raw_000001_000816.ppm;32;32;6;6;27;27;1
2917;raw_000001_000817.ppm;32;33;5;6;27;28;1
2918;raw_000001_000818.ppm;32;33;5;6;27;28;1
2919;raw_000001_000819.ppm;33;32;6;5;28;27;1
2920;raw_000001_000820.ppm;34;31;6;5;29;26;1
2921;raw_000001_000821.ppm;33;31;5;6;28;26;1
2922;raw_000001_000822.ppm;33;31;6;5;28;26;1
2923;raw_000001_000823.ppm;34;32;6;5;29;27;1
2924;raw_000001_000824.ppm;34;34;6;6;29;29;1
2925;raw_000001_000825.ppm;35;33;6;6;30;28;1
2926;raw_000001_000826.ppm;34;34;5;6;29;29;1
2927;raw_000001_000827.ppm;35;34;5;5;30;29;1
2928;raw_000001_000828.ppm;35;34;6;5;30;29;1
2929;raw_000001_000829.ppm;34;35;5;6;29;30;1
2930;raw_000001_000830.ppm;35;35;5;5;30;30;1
2931;raw_000001_000831.ppm;35;34;5;5;30;29;1
2932;raw_000001_000832.ppm;36;34;5;5;31;29;1
2933;raw_000001_000833.ppm;37;36;6;6;32;31;1
2934;raw_000001_000834.ppm;37;36;5;5;32;31;1
2935;raw_000001_000835.ppm;38;37;5;6;33;32;1
2936;raw_000001_000836.ppm;39;37;5;5;34;32;1
2937;raw_000001_000837.ppm;40;39;5;6;35;34;1
2938;raw_000001_000838.ppm;41;38;6;5;36;33;1
2939;raw_000001_000839.ppm;41;39;5;6;36;34;1
2940;raw_000001_000840.ppm;47;46;5;6;42;41;1
2941;raw_000001_000841.ppm;48;46;6;6;43;41;1
2942;raw_000001_000842.ppm;47;46;5;6;42;41;1
2943;raw_000001_000843.ppm;47;46;5;6;42;41;1
2944;raw_000001_000844.ppm;48;46;6;6;43;41;1
2945;raw_000001_000845.ppm;47;46;5;6;42;41;1
2946;raw_000001_000846.ppm;49;47;6;6;44;42;1
2947;raw_000001_000847.ppm;48;46;5;5;43;41;1
2948;raw_000001_000848.ppm;48;46;5;5;43;41;1
2949;raw_000001_000849.ppm;49;46;6;5;44;41;1
2950;raw_000001_000850.ppm;48;46;5;5;43;41;1
2951;raw_000001_000851.ppm;49;45;6;5;44;40;1
2952;raw_000001_000852.ppm;48;45;5;5;43;40;1
2953;raw_000001_000853.ppm;48;45;5;5;43;40;1
2954;raw_000001_000854.ppm;49;45;6;5;44;40;1
2955;raw_000001_000855.ppm;49;45;6;5;44;40;1
2956;raw_000001_000856.ppm;48;45;5;5;43;40;1
2957;raw_000001_000857.ppm;49;45;6;5;44;40;1
2958;raw_000001_000858.ppm;48;45;5;5;43;40;1
2959;raw_000001_000859.ppm;49;45;6;5;44;40;1
2960;raw_000001_000860.ppm;49;46;6;6;44;41;1
2961;raw_000001_000861.ppm;48;46;5;6;43;41;1
2962;raw_000001_000862.ppm;49;47;6;6;44;41;1
2963;raw_000001_000863.ppm;50;46;6;5;44;40;1
2964;raw_000001_000864.ppm;50;47;6;6;45;42;1
2965;raw_000001_000865.ppm;50;47;5;6;44;42;1
2966;raw_000001_000866.ppm;50;48;5;6;44;42;1
2967;raw_000001_000867.ppm;50;48;5;6;44;42;1
2968;raw_000001_000868.ppm;50;47;5;5;45;42;1
2969;raw_000001_000869.ppm;50;47;5;5;45;42;1
2970;raw_000001_000870.ppm;29;30;5;6;24;25;1
2971;raw_000001_000871.ppm;30;31;5;6;25;26;1
2972;raw_000001_000872.ppm;31;30;6;5;26;25;1
2973;raw_000001_000873.ppm;32;31;6;6;27;26;1
2974;raw_000001_000874.ppm;32;30;5;5;27;25;1
2975;raw_000001_000875.ppm;32;32;5;6;27;26;1
2976;raw_000001_000876.ppm;32;31;5;5;27;26;1
2977;raw_000001_000877.ppm;34;33;5;6;29;28;1
2978;raw_000001_000878.ppm;35;33;6;6;30;28;1
2979;raw_000001_000879.ppm;34;33;5;5;29;28;1
2980;raw_000001_000880.ppm;36;34;6;5;31;28;1
2981;raw_000001_000881.ppm;36;34;6;6;31;29;1
2982;raw_000001_000882.ppm;37;34;6;5;32;29;1
2983;raw_000001_000883.ppm;38;35;6;5;33;30;1
2984;raw_000001_000884.ppm;38;37;5;6;33;31;1
2985;raw_000001_000885.ppm;40;37;6;6;35;32;1
2986;raw_000001_000886.ppm;40;39;5;6;35;33;1
2987;raw_000001_000887.ppm;43;40;6;6;38;35;1
2988;raw_000001_000888.ppm;44;41;6;6;38;35;1
2989;raw_000001_000889.ppm;42;40;5;5;37;35;1
2990;raw_000001_000890.ppm;44;40;6;6;39;35;1
2991;raw_000001_000891.ppm;45;41;6;5;40;35;1
2992;raw_000001_000892.ppm;45;42;5;6;40;37;1
2993;raw_000001_000893.ppm;45;44;5;6;40;39;1
2994;raw_000001_000894.ppm;48;43;6;5;42;38;1
2995;raw_000001_000895.ppm;48;44;6;6;43;39;1
2996;raw_000001_000896.ppm;50;46;6;6;45;41;1
2997;raw_000001_000897.ppm;51;46;6;5;46;41;1
2998;raw_000001_000898.ppm;51;46;6;5;46;41;1
2999;raw_000001_000899.ppm;53;48;6;5;48;43;1
3000;raw_000001_000900.ppm;34;33;6;5;29;28;1
3001;raw_000001_000901.ppm;34;35;5;6;29;30;1
3002;raw_000001_000902.ppm;33;33;5;5;28;28;1
3003;raw_000001_000903.ppm;35;35;5;6;29;30;1
3004;raw_000001_000904.ppm;37;36;6;6;31;31;1
3005;raw_000001_000905.ppm;37;35;5;5;32;30;1
3006;raw_000001_000906.ppm;37;36;6;5;32;31;1
3007;raw_000001_000907.ppm;40;37;6;5;34;32;1
3008;raw_000001_000908.ppm;40;37;6;5;35;32;1
3009;raw_000001_000909.ppm;41;39;5;5;35;33;1
3010;raw_000001_000910.ppm;42;41;5;6;37;36;1
3011;raw_000001_000911.ppm;43;42;5;6;38;37;1
3012;raw_000001_000912.ppm;45;43;6;6;40;38;1
3013;raw_000001_000913.ppm;47;45;6;6;42;40;1
3014;raw_000001_000914.ppm;47;45;5;5;41;39;1
3015;raw_000001_000915.ppm;48;46;5;6;43;41;1
3016;raw_000001_000916.ppm;49;48;5;5;44;42;1
3017;raw_000001_000917.ppm;50;50;5;6;45;45;1
